"","id2","totalPop17","age65_17","ageMed_17","totalPop12","percage65_12","ageMed_12","age65_12","totalChange","age65Change","percentChange","age65ChangeZ","percentChangeZ","age65_index"
"811","19043",17711,3829,46.5,18056,19.4,44.7,3503,-345,326,9.31,-0.28,-0.34,-0.316
"812","19045",47587,8872,42.2,49074,16.8,41.6,8244,-1487,628,7.62,-0.23,-0.48,-0.38
"813","19047",17131,2873,37.6,17100,16.6,38,2839,31,34,1.2,-0.32,-1,-0.728
"814","19049",80864,9104,35.1,66997,9.9,34.3,6633,13867,2471,37.25,0.03,1.95,1.182
"815","19051",8834,1542,37.5,8718,17.2,38.6,1499,116,43,2.87,-0.32,-0.87,-0.65
"816","19053",8105,1494,36.5,8382,18,38.4,1509,-277,-15,-0.99,-0.33,-1.18,-0.84
"817","19055",17326,3154,43.4,17721,16.8,41.9,2977,-395,177,5.95,-0.3,-0.61,-0.486
"818","19057",39876,7632,42.5,40268,17.7,41.8,7127,-392,505,7.09,-0.25,-0.52,-0.412
"819","19059",17000,4126,48.7,16778,22.8,48.3,3825,222,301,7.87,-0.28,-0.46,-0.388
"820","19061",96571,15897,38.6,93776,15.2,38.7,14254,2795,1643,11.53,-0.09,-0.16,-0.132
"821","19063",9661,1892,42.5,10263,18.8,40.2,1929,-602,-37,-1.92,-0.33,-1.26,-0.888
"822","19065",20139,4199,43.7,20894,19.4,42.3,4053,-755,146,3.6,-0.3,-0.81,-0.606
"823","19067",15904,3399,44.6,16204,20,43.6,3241,-300,158,4.88,-0.3,-0.7,-0.54
"824","19069",10326,2085,42.4,10650,19.2,43,2045,-324,40,1.96,-0.32,-0.94,-0.692
"825","19071",6985,1500,46,7373,19.6,45.4,1445,-388,55,3.81,-0.32,-0.79,-0.602
"826","19073",9046,1930,45.7,9304,21,45.1,1954,-258,-24,-1.23,-0.33,-1.2,-0.852
"827","19075",12354,2472,42.4,12431,19,42.5,2362,-77,110,4.66,-0.31,-0.72,-0.556
"828","19077",10664,2309,45.7,10915,19.8,44.9,2161,-251,148,6.85,-0.3,-0.54,-0.444
"829","19079",15201,2956,42.6,15614,18.6,42.1,2904,-413,52,1.79,-0.32,-0.95,-0.698
"830","19081",10971,2305,44.5,11320,19,44.7,2151,-349,154,7.16,-0.3,-0.51,-0.426
"831","19083",17239,3608,44.4,17479,21,43.6,3671,-240,-63,-1.72,-0.33,-1.24,-0.876
"832","19085",14196,2670,44,14838,17.9,42.7,2656,-642,14,0.53,-0.32,-1.06,-0.764
"833","19087",19865,3515,40.4,20242,15.7,39.8,3178,-377,337,10.6,-0.28,-0.23,-0.25
"834","19089",9321,1871,41.8,9568,19.3,42.4,1847,-247,24,1.3,-0.32,-0.99,-0.722
"835","19091",9586,1950,43,9818,20.7,44.4,2032,-232,-82,-4.04,-0.34,-1.43,-0.994
"836","19093",6965,1512,44.7,7113,20.8,44.8,1480,-148,32,2.16,-0.32,-0.92,-0.68
"837","19095",16231,2891,41.8,16320,17.3,42.3,2823,-89,68,2.41,-0.32,-0.9,-0.668
"838","19097",19409,3847,44.6,19807,18.7,43.9,3704,-398,143,3.86,-0.3,-0.78,-0.588
"839","19099",36789,6786,42.6,36823,16.6,41.7,6113,-34,673,11.01,-0.23,-0.2,-0.212
"840","19101",17945,3425,40.9,16791,15.3,44,2569,1154,856,33.32,-0.2,1.63,0.898
"841","19103",144425,14933,29.9,131627,8.6,29.3,11320,12798,3613,31.92,0.2,1.51,0.986
"842","19105",20468,3919,43.6,20686,17.2,42.7,3558,-218,361,10.15,-0.27,-0.27,-0.27
"843","19107",10223,2139,44,10480,19.3,43.6,2023,-257,116,5.73,-0.31,-0.63,-0.502
"844","19109",15166,3406,45.8,15510,21.9,46.9,3397,-344,9,0.26,-0.32,-1.08,-0.776
"845","19111",34785,6637,43.3,35741,17,42.4,6076,-956,561,9.23,-0.24,-0.35,-0.306
"846","19113",220008,32450,37.4,211954,13.1,36.7,27766,8054,4684,16.87,0.35,0.28,0.308
"847","19115",11238,1882,41,11448,15.3,39.3,1752,-210,130,7.42,-0.31,-0.49,-0.418
"848","19117",8600,1796,44.8,8913,20.1,43.8,1792,-313,4,0.22,-0.33,-1.08,-0.78
"849","19119",11745,2038,38,11623,16.9,38.3,1964,122,74,3.77,-0.31,-0.79,-0.598
"850","19121",15720,2540,40.8,15630,14.9,39.4,2329,90,211,9.06,-0.3,-0.36,-0.336
"851","19123",22301,3891,39.7,22432,16,39.3,3589,-131,302,8.41,-0.28,-0.41,-0.358
"852","19125",33127,5626,39.5,33388,15.8,38.8,5275,-261,351,6.65,-0.27,-0.56,-0.444
"853","19127",40476,6988,38.5,40568,16.4,39.4,6653,-92,335,5.04,-0.28,-0.69,-0.526
"854","19129",14933,2500,42.1,15028,13.9,41.4,2089,-95,411,19.67,-0.27,0.51,0.198
"855","19131",10663,2309,43.7,10761,21.7,44.6,2335,-98,-26,-1.11,-0.33,-1.19,-0.846
"856","19133",8865,2143,46.7,9242,23.8,46.8,2200,-377,-57,-2.59,-0.33,-1.31,-0.918
"857","19135",7912,1493,42.2,7979,18.5,43.3,1476,-67,17,1.15,-0.32,-1.01,-0.734
"858","19137",10239,2106,44.5,10710,20.2,45.2,2163,-471,-57,-2.64,-0.33,-1.32,-0.924
"859","19139",42923,6627,38.1,42729,13.7,38,5854,194,773,13.2,-0.21,-0.02,-0.096
"860","19141",13944,2865,43.3,14302,20.7,44.4,2961,-358,-96,-3.24,-0.34,-1.37,-0.958
"861","19143",6149,1251,44,6413,20.1,43.3,1289,-264,-38,-2.95,-0.33,-1.34,-0.936
"862","19145",15393,3175,44.4,15902,19.9,43.8,3164,-509,11,0.35,-0.32,-1.07,-0.77
"863","19147",9110,1924,42.3,9402,20.9,42.8,1965,-292,-41,-2.09,-0.33,-1.27,-0.894
"864","19149",25027,4460,40.5,24911,16.8,42.5,4185,116,275,6.57,-0.29,-0.56,-0.452
"865","19151",6972,1557,47.2,7307,22.3,47.3,1629,-335,-72,-4.42,-0.34,-1.46,-1.012
"866","19153",467235,56639,35.2,431811,10.9,34.7,47067,35424,9572,20.34,1.06,0.57,0.766
"867","19155",93287,15080,39.6,92793,14.3,38.5,13269,494,1811,13.65,-0.06,0.02,-0.012
"868","19157",18428,3573,40.7,18888,18.7,41.3,3532,-460,41,1.16,-0.32,-1.01,-0.734
"869","19159",4986,1194,45,5123,23.5,45.4,1204,-137,-10,-0.83,-0.33,-1.17,-0.834
"870","19161",9936,2222,45.9,10307,22.2,46.3,2288,-371,-66,-2.88,-0.34,-1.34,-0.94
"871","19163",171493,25577,38.1,165432,13.2,37.4,21837,6061,3740,17.13,0.22,0.3,0.268
"872","19165",11772,2616,46.9,12158,21.4,45.8,2602,-386,14,0.54,-0.32,-1.06,-0.764
"873","19167",34692,5071,33.3,33776,14.3,32.9,4830,916,241,4.99,-0.29,-0.69,-0.53
"874","19169",95888,10568,25.9,89734,10,26.5,8973,6154,1595,17.78,-0.09,0.36,0.18
"875","19171",17236,3289,43.2,17746,18.4,42.1,3265,-510,24,0.74,-0.32,-1.04,-0.752
"876","19173",6214,1330,43.3,6292,21,44.3,1321,-78,9,0.68,-0.32,-1.05,-0.758
"877","19175",12497,2407,40.1,12525,18,41.5,2254,-28,153,6.79,-0.3,-0.54,-0.444
"878","19177",7308,1520,44,7565,20,43.8,1513,-257,7,0.46,-0.32,-1.06,-0.764
"879","19179",35321,5980,39.5,35449,16.3,39.9,5778,-128,202,3.5,-0.3,-0.81,-0.606
"880","19181",48630,7264,38.2,46239,13.4,38.5,6196,2391,1068,17.24,-0.17,0.31,0.118
"881","19183",22095,4056,40.8,21765,17.4,41.9,3787,330,269,7.1,-0.29,-0.52,-0.428
"882","19185",6405,1424,43.3,6372,22.6,45.4,1440,33,-16,-1.11,-0.33,-1.19,-0.846
"883","19187",36945,6396,39.6,37895,16.7,40,6328,-950,68,1.07,-0.32,-1.01,-0.734
"884","19189",10545,2113,42.5,10800,19.5,43.8,2106,-255,7,0.33,-0.32,-1.07,-0.77
"885","19191",20575,3843,41,21033,16.8,40.2,3534,-458,309,8.74,-0.28,-0.39,-0.346
"886","19193",102397,14481,35.6,101948,12.9,35.2,13151,449,1330,10.11,-0.13,-0.27,-0.214
"887","19195",7502,1463,44.4,7581,18.6,43.9,1410,-79,53,3.76,-0.32,-0.79,-0.602
"888","19197",12864,2750,44.3,13173,20.8,44.4,2740,-309,10,0.36,-0.32,-1.07,-0.77
"889","20001",12752,2502,41.6,13364,18.5,40.8,2472,-612,30,1.21,-0.32,-1,-0.728
"890","20003",7840,1662,42.2,8066,20,43,1613,-226,49,3.04,-0.32,-0.85,-0.638
"891","20005",16466,2732,35.9,16854,15.2,35.8,2562,-388,170,6.64,-0.3,-0.56,-0.456
"892","20007",4905,1036,43.4,4867,20.1,46.4,978,38,58,5.93,-0.32,-0.62,-0.5
"893","20009",27067,4820,39.6,27556,17.1,40,4712,-489,108,2.29,-0.31,-0.91,-0.67
"894","20011",14757,2748,39.3,15060,17.9,38,2696,-303,52,1.93,-0.32,-0.94,-0.692
"895","20013",9736,1833,42.2,9962,18.2,41.9,1813,-226,20,1.1,-0.32,-1.01,-0.734
"896","20015",66260,9282,38.1,65647,12.7,37.5,8337,613,945,11.34,-0.19,-0.17,-0.178
"897","20017",2665,626,45,2788,21,45.5,585,-123,41,7.01,-0.32,-0.53,-0.446
"898","20019",3425,857,48.7,3654,25.2,48.3,921,-229,-64,-6.95,-0.33,-1.67,-1.134
"899","20021",20501,3695,41.4,21521,16.3,40.5,3508,-1020,187,5.33,-0.3,-0.66,-0.516
"900","20023",2677,716,47.8,2724,26.1,49.7,711,-47,5,0.7,-0.32,-1.04,-0.752
"901","20025",2089,450,44.2,2198,24.7,43.5,543,-109,-93,-17.13,-0.34,-2.5,-1.636
"902","20027",8203,1861,43,8547,20.4,44.1,1744,-344,117,6.71,-0.31,-0.55,-0.454
"903","20029",9191,1885,41.8,9479,21.1,43.3,2000,-288,-115,-5.75,-0.34,-1.57,-1.078
"904","20031",8328,1654,44,8553,17.6,44,1505,-225,149,9.9,-0.3,-0.29,-0.294
"905","20033",1741,434,49.5,1893,23.9,44,452,-152,-18,-3.98,-0.33,-1.43,-0.99
"906","20035",35732,6173,38.2,36259,15.7,38.4,5693,-527,480,8.43,-0.26,-0.41,-0.35
"907","20037",39099,5837,32.5,39133,14,32.7,5479,-34,358,6.53,-0.27,-0.57,-0.45
"908","20039",2891,785,51.3,2939,26.9,51.4,791,-48,-6,-0.76,-0.33,-1.16,-0.828
"909","20041",19162,3566,41.2,19766,18,41.6,3558,-604,8,0.22,-0.32,-1.08,-0.776
"910","20043",7790,1388,39.4,7931,16,37.9,1269,-141,119,9.38,-0.31,-0.33,-0.322
"911","20045",117806,12728,29.2,111073,9,28.3,9997,6733,2731,27.32,0.07,1.14,0.712
"912","20047",2946,580,44.8,3021,18.9,43.6,571,-75,9,1.58,-0.32,-0.97,-0.71
"913","20049",2581,730,50.8,2856,24.9,49,711,-275,19,2.67,-0.32,-0.88,-0.656
"914","20051",28877,4102,32,28525,13.4,31.8,3822,352,280,7.33,-0.29,-0.5,-0.416
"915","20053",6331,1287,43.7,6477,18.9,44.2,1224,-146,63,5.15,-0.32,-0.68,-0.536
"916","20055",37097,3655,30.6,36608,8.5,30.4,3112,489,543,17.45,-0.25,0.33,0.098
"917","20057",34658,3609,31.1,33725,9.8,30.5,3305,933,304,9.2,-0.28,-0.35,-0.322
"918","20059",25599,4068,40,25916,14.2,38.6,3680,-317,388,10.54,-0.27,-0.24,-0.252
"919","20061",35796,2805,26.4,34110,7.5,27.4,2558,1686,247,9.66,-0.29,-0.31,-0.302
"920","20063",2632,694,48.5,2771,23,48.2,637,-139,57,8.95,-0.32,-0.37,-0.35
"921","20065",2561,657,50.8,2617,25.6,49.5,670,-56,-13,-1.94,-0.33,-1.26,-0.888
"922","20067",7716,880,32.6,7817,10.5,32.6,821,-101,59,7.19,-0.32,-0.51,-0.434
"923","20069",6004,883,35.9,5982,12.7,35.2,760,22,123,16.18,-0.31,0.22,0.00800000000000001
"924","20071",1210,266,48.7,1234,23.7,49.2,292,-24,-26,-8.9,-0.33,-1.83,-1.23
"925","20073",6227,1518,48.6,6654,22,46.5,1464,-427,54,3.69,-0.32,-0.8,-0.608
"926","20075",2621,318,33.4,2656,14.6,36.7,388,-35,-70,-18.04,-0.34,-2.58,-1.684
"927","20077",5746,1238,42.5,5998,21.2,43.3,1272,-252,-34,-2.67,-0.33,-1.32,-0.924
"928","20079",34683,6374,39.2,34572,17.2,39.7,5946,111,428,7.2,-0.26,-0.51,-0.41
"929","20081",4081,563,36.1,4222,11.8,34.3,498,-141,65,13.05,-0.32,-0.03,-0.146
"930","20083",1875,411,46.8,1949,22.5,47.9,439,-74,-28,-6.38,-0.33,-1.62,-1.104
"931","20085",13322,2367,41.4,13401,15.6,41.3,2091,-79,276,13.2,-0.29,-0.02,-0.128
"932","20087",18856,3348,44,19036,15.6,42.9,2970,-180,378,12.73,-0.27,-0.06,-0.144
"933","20089",2963,841,51.9,3085,27.5,51.7,848,-122,-7,-0.83,-0.33,-1.17,-0.834
"934","20091",578797,75988,37.3,546046,11.1,36.4,60611,32751,15377,25.37,1.9,0.98,1.348
"935","20093",3931,544,34.8,3952,13,35.7,514,-21,30,5.84,-0.32,-0.62,-0.5
"936","20095",7576,1620,45.5,7876,20.7,44.6,1630,-300,-10,-0.61,-0.33,-1.15,-0.822
"937","20097",2524,502,40.8,2503,19.1,42.3,478,21,24,5.02,-0.32,-0.69,-0.542
"938","20099",20553,3719,41,21574,16.6,40.3,3581,-1021,138,3.85,-0.31,-0.79,-0.598
"939","20101",1702,341,41.5,1666,22.4,45.3,373,36,-32,-8.58,-0.33,-1.8,-1.212
"940","20103",79359,10449,37.3,76286,11.2,37.4,8544,3073,1905,22.3,-0.05,0.73,0.418
"941","20105",3121,716,46.6,3240,20.2,46.3,654,-119,62,9.48,-0.32,-0.32,-0.32
"942","20107",9602,2032,43.6,9613,19.4,44.3,1865,-11,167,8.95,-0.3,-0.37,-0.342
"943","20109",2790,575,40.4,2766,20.8,44.3,575,24,0,0,-0.33,-1.1,-0.792
"944","20111",33302,4602,32.9,34103,12.2,32.2,4161,-801,441,10.6,-0.26,-0.23,-0.242
"945","20113",28792,5438,40.8,29208,18.3,41.8,5345,-416,93,1.74,-0.31,-0.96,-0.7
"946","20115",12087,2734,45,12565,21,44.3,2639,-478,95,3.6,-0.31,-0.81,-0.61
"947","20117",9859,2061,44,10083,20.9,44.9,2107,-224,-46,-2.18,-0.33,-1.28,-0.9
"948","20119",4295,742,37.7,4504,16.2,40,730,-209,12,1.64,-0.32,-0.97,-0.71
"949","20121",32976,5440,41.7,32546,13.2,40.1,4296,430,1144,26.63,-0.16,1.08,0.584
"950","20123",6230,1415,43.7,6359,21.5,45.1,1367,-129,48,3.51,-0.32,-0.81,-0.614
"951","20125",33463,6285,40.3,35167,17.4,39.7,6119,-1704,166,2.71,-0.3,-0.88,-0.648
"952","20127",5605,1343,47.9,5917,22,47.3,1302,-312,41,3.15,-0.32,-0.84,-0.632
"953","20129",2931,510,39.5,3207,17.5,39.4,561,-276,-51,-9.09,-0.33,-1.85,-1.242
"954","20131",10095,1975,40.4,10170,20.5,42.4,2085,-75,-110,-5.28,-0.34,-1.53,-1.054
"955","20133",16209,2997,39.7,16501,17.4,40.2,2871,-292,126,4.39,-0.31,-0.74,-0.568
"956","20135",3001,739,47.2,3102,25.1,50.9,779,-101,-40,-5.13,-0.33,-1.52,-1.044
"957","20137",5527,1090,43.5,5658,19.5,43.4,1103,-131,-13,-1.18,-0.33,-1.2,-0.852
"958","20139",15894,2999,43.4,16300,16.8,42.6,2738,-406,261,9.53,-0.29,-0.32,-0.308
"959","20141",3684,888,47.4,3852,25.4,47.6,978,-168,-90,-9.2,-0.34,-1.85,-1.246
"960","20143",5957,1116,42.4,6099,17.4,42.3,1061,-142,55,5.18,-0.32,-0.68,-0.536
"961","20145",6776,1344,44.5,6945,17.2,42,1195,-169,149,12.47,-0.3,-0.08,-0.168
"962","20147",5446,1184,44.3,5579,20.6,45.7,1149,-133,35,3.05,-0.32,-0.85,-0.638
"963","20149",23188,3099,35.2,21620,12.4,35.1,2681,1568,418,15.59,-0.27,0.18,-1.38777878078145e-17
"964","20151",9670,1759,39.2,9670,18.4,40.5,1779,0,-20,-1.12,-0.33,-1.19,-0.846
"965","20153",2520,664,50.3,2555,26.8,50.8,685,-35,-21,-3.07,-0.33,-1.35,-0.942
"966","20155",63360,11670,40.1,64346,17,40,10939,-986,731,6.68,-0.22,-0.55,-0.418
"967","20157",4705,1282,50.9,4965,27.1,50.8,1346,-260,-64,-4.75,-0.33,-1.49,-1.026
"968","20159",9868,1759,38.5,10077,17.9,38.7,1804,-209,-45,-2.49,-0.33,-1.31,-0.918
"969","20161",75696,6256,24.9,71927,7.2,24.3,5179,3769,1077,20.8,-0.17,0.6,0.292
"970","20163",5148,1084,43.6,5205,20,44.4,1041,-57,43,4.13,-0.32,-0.76,-0.584
"971","20165",3119,763,47.9,3262,23.6,49,770,-143,-7,-0.91,-0.33,-1.18,-0.84
"972","20167",6987,1646,48.7,6926,23.9,47.1,1655,61,-9,-0.54,-0.33,-1.15,-0.822
"973","20169",55334,8959,37.9,55493,14.8,37.9,8213,-159,746,9.08,-0.22,-0.36,-0.304
"974","20171",4981,845,40.5,4872,17.4,43.8,848,109,-3,-0.35,-0.33,-1.13,-0.81
"975","20173",510484,67517,35,497062,11.6,34.4,57659,13422,9858,17.1,1.1,0.3,0.62
"976","20175",22948,2182,29.5,23013,8.5,29,1956,-65,226,11.55,-0.29,-0.15,-0.206
"977","20177",178392,29543,38.9,177688,14.5,38.4,25765,704,3778,14.66,0.22,0.1,0.148
"978","20179",2497,562,44.7,2562,22.4,46.6,574,-65,-12,-2.09,-0.33,-1.27,-0.894
"979","20181",5999,1140,38.5,6036,18.7,41.1,1129,-37,11,0.97,-0.32,-1.02,-0.74
"980","20183",3693,995,51.6,3835,27.4,50.4,1051,-142,-56,-5.33,-0.33,-1.54,-1.056
"981","20185",4251,871,42.7,4398,21.1,45.7,928,-147,-57,-6.14,-0.33,-1.6,-1.092
"982","20187",2107,392,39.3,2200,15,35.5,330,-93,62,18.79,-0.32,0.44,0.136
"983","20189",5741,740,35.1,5633,13.2,34.8,744,108,-4,-0.54,-0.33,-1.15,-0.822
"984","20191",23336,4067,40.7,24000,15.4,39.9,3696,-664,371,10.04,-0.27,-0.28,-0.276
"985","20193",7847,1257,36.3,7854,15,36.2,1178,-7,79,6.71,-0.31,-0.55,-0.454
"986","20195",2899,659,49.4,2977,22.7,46.8,676,-78,-17,-2.51,-0.33,-1.31,-0.918
"987","20197",6918,1250,43.4,7048,15.6,41.6,1099,-130,151,13.74,-0.3,0.02,-0.108
"988","20199",1591,327,40.6,1508,19.2,45.1,290,83,37,12.76,-0.32,-0.06,-0.164
"989","20201",5572,1333,46.2,5806,23.1,46,1341,-234,-8,-0.6,-0.33,-1.15,-0.822
"990","20203",2157,424,41.2,2239,17,38.3,381,-82,43,11.29,-0.32,-0.18,-0.236
"991","20205",8858,1814,44,9368,19.3,44.1,1808,-510,6,0.33,-0.32,-1.07,-0.77
"992","20207",3178,741,48.6,3311,22.5,48.8,745,-133,-4,-0.54,-0.33,-1.15,-0.822
"993","20209",163227,18821,33.7,157274,10.8,33,16986,5953,1835,10.8,-0.06,-0.22,-0.156
"994","21001",19304,3272,40.8,18651,16,39.4,2984,653,288,9.65,-0.28,-0.31,-0.298
"995","21003",20628,3395,40.6,20007,14.8,39.3,2961,621,434,14.66,-0.26,0.1,-0.044
"996","21005",22017,3191,40.5,21442,12.5,38.3,2680,575,511,19.07,-0.25,0.46,0.176
"997","21007",8152,1581,43.3,8268,17.6,41.6,1455,-116,126,8.66,-0.31,-0.39,-0.358
"998","21009",43418,7328,40.3,42229,15.6,39.9,6588,1189,740,11.23,-0.22,-0.18,-0.196
"999","21011",12189,1937,39.9,11665,14.8,40.4,1726,524,211,12.22,-0.3,-0.1,-0.18
"1000","21013",27469,4914,41.6,28613,15.6,41.1,4464,-1144,450,10.08,-0.26,-0.28,-0.272
"1001","21015",127682,15414,37.1,119406,9.7,35.7,11582,8276,3832,33.09,0.23,1.61,1.058
"1002","21017",20017,3595,42.1,20004,15.9,40.4,3181,13,414,13.01,-0.27,-0.04,-0.132
"1003","21019",48486,8858,41.9,49358,16.8,41.6,8292,-872,566,6.83,-0.24,-0.54,-0.42
"1004","21021",29773,5298,40.2,28445,16.3,40.8,4637,1328,661,14.25,-0.23,0.07,-0.05
"1005","21023",8330,1278,40.7,8488,13.7,39.7,1163,-158,115,9.89,-0.31,-0.29,-0.298
"1006","21025",13276,2038,41.2,13922,13.6,40.4,1893,-646,145,7.66,-0.3,-0.47,-0.402
"1007","21027",19991,3664,43.3,20068,15.8,41.8,3171,-77,493,15.55,-0.25,0.17,0.002
"1008","21029",78622,11273,39.8,74431,11.3,38.2,8411,4191,2862,34.03,0.09,1.69,1.05
"1009","21031",12735,2227,41.2,12748,15.7,40.3,2001,-13,226,11.29,-0.29,-0.18,-0.224
"1010","21033",12747,2481,42.6,12977,18.1,42.2,2349,-230,132,5.62,-0.31,-0.64,-0.508
"1011","21035",38616,6318,34.7,37198,15.1,33.6,5617,1418,701,12.48,-0.22,-0.08,-0.136
"1012","21037",91804,13264,38,90119,13,36.9,11715,1685,1549,13.22,-0.1,-0.02,-0.052
"1013","21039",4890,979,42.2,5081,19.2,43.2,976,-191,3,0.31,-0.33,-1.08,-0.78
"1014","21041",10695,1598,37.2,10851,13.2,36.6,1432,-156,166,11.59,-0.3,-0.15,-0.21
"1015","21043",27385,4752,41.1,27594,15.1,39.2,4167,-209,585,14.04,-0.24,0.05,-0.066
"1016","21045",15805,3045,43.1,15984,16.5,41.1,2637,-179,408,15.47,-0.27,0.17,-0.00600000000000001
"1017","21047",72438,8273,28.4,73722,10.3,28.9,7593,-1284,680,8.96,-0.23,-0.37,-0.314
"1018","21049",35757,6053,42.3,35555,14.4,40.3,5120,202,933,18.22,-0.19,0.39,0.158
"1019","21051",20866,2874,39.2,21833,12,37.4,2620,-967,254,9.69,-0.29,-0.31,-0.302
"1020","21053",10208,1885,41.7,10244,16.5,41.5,1690,-36,195,11.54,-0.3,-0.16,-0.216
"1021","21055",9154,1798,43.2,9321,18.3,42.4,1706,-167,92,5.39,-0.31,-0.66,-0.52
"1022","21057",6744,1384,45.1,6857,19.2,43.3,1317,-113,67,5.09,-0.32,-0.68,-0.536
"1023","21059",99258,16101,39,96711,14.8,39,14313,2547,1788,12.49,-0.07,-0.08,-0.076
"1024","21061",12063,2326,43.1,12141,16.7,41.7,2028,-78,298,14.69,-0.28,0.1,-0.052
"1025","21063",7533,1336,42,7774,15.3,40.9,1189,-241,147,12.36,-0.3,-0.09,-0.174
"1026","21065",14382,2531,42.6,14647,15.5,41.7,2270,-265,261,11.5,-0.29,-0.16,-0.212
"1027","21067",315109,38443,34.3,296766,10.6,33.8,31457,18343,6986,22.21,0.69,0.72,0.708
"1028","21069",14515,2406,40.9,14415,14.9,39.9,2148,100,258,12.01,-0.29,-0.12,-0.188
"1029","21071",37447,6101,41.4,39454,13.7,39.9,5405,-2007,696,12.88,-0.22,-0.05,-0.118
"1030","21073",49969,8114,40.7,49399,14.1,39.7,6965,570,1149,16.5,-0.16,0.25,0.086
"1031","21075",6259,1169,43.1,6758,18.1,42.8,1223,-499,-54,-4.42,-0.33,-1.46,-1.008
"1032","21077",8652,1141,39,8513,11.5,39.4,979,139,162,16.55,-0.3,0.25,0.03
"1033","21079",17226,2959,42.4,16892,14.6,41.7,2466,334,493,19.99,-0.25,0.54,0.224
"1034","21081",24800,3231,36.5,24683,10.8,35.3,2666,117,565,21.19,-0.24,0.63,0.282
"1035","21083",37259,6563,40.3,37200,16.3,40,6064,59,499,8.23,-0.25,-0.43,-0.358
"1036","21085",26129,4248,40.2,25772,15.2,39.2,3917,357,331,8.45,-0.28,-0.41,-0.358
"1037","21087",11044,2214,44.4,11309,17.6,43.4,1990,-265,224,11.26,-0.29,-0.18,-0.224
"1038","21089",36012,7092,43.3,36922,17,42,6277,-910,815,12.98,-0.21,-0.04,-0.108
"1039","21091",8700,1420,40.2,8588,14.2,40,1219,112,201,16.49,-0.3,0.25,0.03
"1040","21093",107699,13730,36.1,104513,11,35.5,11496,3186,2234,19.43,0,0.49,0.294
"1041","21095",27548,4593,41.4,29210,14.5,40.6,4235,-1662,358,8.45,-0.27,-0.41,-0.354
"1042","21097",18630,3180,41.8,18781,15.1,41.6,2836,-151,344,12.13,-0.28,-0.11,-0.178
"1043","21099",18531,2988,40.6,18278,15.1,40.6,2760,253,228,8.26,-0.29,-0.42,-0.368
"1044","21101",46252,7463,40.4,46254,14.2,39.4,6568,-2,895,13.63,-0.2,0.02,-0.068
"1045","21103",15677,2525,41.3,15428,14.2,40.6,2191,249,334,15.24,-0.28,0.15,-0.022
"1046","21105",4625,1080,48.3,4869,20.9,44.7,1018,-244,62,6.09,-0.32,-0.6,-0.488
"1047","21107",45985,7844,41.3,46891,15.5,40.3,7268,-906,576,7.93,-0.24,-0.45,-0.366
"1048","21109",13369,2108,41,13475,14.4,39,1940,-106,168,8.66,-0.3,-0.39,-0.354
"1049","21111",764378,114227,38,741285,13.4,37.8,99332,23093,14895,15,1.83,0.13,0.81
"1050","21113",51667,7125,37.4,48591,11.4,35.6,5539,3076,1586,28.63,-0.1,1.24,0.704
"1051","21115",23064,3858,41.9,23339,14.2,39.7,3314,-275,544,16.42,-0.25,0.24,0.044
"1052","21117",163987,21556,36.9,159926,11.3,36.2,18072,4061,3484,19.28,0.18,0.48,0.36
"1053","21119",15690,2531,41.4,16368,13.6,41.1,2226,-678,305,13.7,-0.28,0.02,-0.1
"1054","21121",31424,5190,39.7,31874,14.7,38.8,4685,-450,505,10.78,-0.25,-0.22,-0.232
"1055","21123",14102,2385,40.8,14175,15.4,39.5,2183,-73,202,9.25,-0.3,-0.34,-0.324
"1056","21125",59901,9113,39.6,58891,13.1,37.6,7715,1010,1398,18.12,-0.12,0.38,0.18
"1057","21127",15844,2622,40.9,15889,14.3,39.5,2272,-45,350,15.4,-0.27,0.16,-0.012
"1058","21129",6717,1154,44.2,7831,13.6,41.2,1065,-1114,89,8.36,-0.31,-0.42,-0.376
"1059","21131",10648,1726,41.9,11318,14.2,41.8,1607,-670,119,7.41,-0.31,-0.49,-0.418
"1060","21133",23011,3984,41.8,24336,14.5,41.3,3529,-1325,455,12.89,-0.26,-0.05,-0.134
"1061","21135",13565,2330,42.1,13889,14.9,40.3,2069,-324,261,12.61,-0.29,-0.07,-0.158
"1062","21137",24413,4166,40.6,24671,14.9,39.2,3676,-258,490,13.33,-0.25,-0.01,-0.106
"1063","21139",9288,1867,45.8,9479,18.1,44.7,1716,-191,151,8.8,-0.3,-0.38,-0.348
"1064","21141",26847,4673,40.7,26786,15.6,40.5,4179,61,494,11.82,-0.25,-0.13,-0.178
"1065","21143",8268,1991,49.2,8336,20.9,47.7,1742,-68,249,14.29,-0.29,0.07,-0.074
"1066","21145",65285,12144,42.1,65558,16.8,42.1,11014,-273,1130,10.26,-0.16,-0.26,-0.22
"1067","21147",17748,2565,39.2,18204,12.4,38.6,2257,-456,308,13.65,-0.28,0.02,-0.1
"1068","21149",9361,1749,41.5,9554,17,42.2,1624,-193,125,7.7,-0.31,-0.47,-0.406
"1069","21151",88376,11390,34,83174,11.2,33.6,9315,5202,2075,22.28,-0.03,0.72,0.42
"1070","21153",12783,1968,42,13229,13.3,39.4,1759,-446,209,11.88,-0.3,-0.13,-0.198
"1071","21155",19335,3038,39.7,19872,13.2,38.2,2623,-537,415,15.82,-0.27,0.19,0.00599999999999998
